word,part_of_speech,meaning,example,example_meaning,definition
merger,noun,sự hợp,It was created after 1945 by the merger of Braunsdorf and Bedra.,"Đô thị này được thiết lập sau năm 1945, nhờ sự hợp nhất của Braunsdorf và Bedra.",The act or process of merging two or more parts into a single unit.
refund,verb,trả lại,"You break the rules, you're out, no refunds .",không được trả lại tiền.,(transitive) To return (money) to (someone).
cactus,noun,cây xương rồng,Try that cactus .,Bắn thử cây xương rồng đi.,"(botany) Any member of the familyCactaceae, a family of flowering New World succulent plants suited to a hot, semi-desert climate."
conservationist,noun,bảo tồn thiên nhiên,She was first mentored by the renowned conservationist Richard Leakey.,Bà được giáo dục đầu tiên bởi nhà bảo tồn nổi tiếng Richard Leakey.,A person who maintains natural areas or protects threatened species.
divination,noun,sự bói toán,"Divination embraces the entire scope of gaining knowledge, especially concerning future events, through occult powers.","Sự bói toán bao gồm mọi sự tìm hiểu, đặc biệt liên quan đến việc tương lai, qua năng lực huyền bí.",(uncountable) The act of divining; a foreseeing or foretelling of future events.
eclipse,verb,làm lu mờ,"A titan, his victory eclipsing all others!",chiến thắng của hắn làm lu mờ tất cả!,"An astronomical alignment in which a planetary object (for example, the Moon) comes between the sun and another planetary object (for example, the Earth), resulting in a shadow being cast by the middle object onto the other object."
equation,noun,phương trình,Many know of his equation E=mc2.,Nhiều người biết phương trình E=mc2 của ông.,"(mathematics) An assertion that two expressions are equal, expressed by writing the two expressions separated by an equal sign; from which one is to determine a particular quantity."
gymnastics,noun,thể dục,Two of the first gymnastics clubs were Turnvereins and Sokols.,Hai trong số các câu lạc bộ thể dục nghệ đầu tiên là Turnvereins và Sokols.,"A sport involving the performance of sequences of movements requiring physical strength, flexibility, and kinesthetic awareness."
humbug,verb,bịp,"When I looked in your hand, it was just Gypsy humbug .","Khi tôi coi tay cho anh, đó chỉ là trò bịp của người Gypsy.","A hoax, prank or jest"
conveyance,verb,sự chuyên chở,I put the shoe on the conveyer belt.,Con để cái giày vô băng chuyền đó.,An act or instance of conveying.
interrogative,noun,nghi vấn,Interrogative cough.,Nghi vấn ho.,"Asking or denoting a question; pertaining to inquiry; questioning: as, an interrogative phrase, pronoun, or point; an interrogative look or tone of voice."
remittance,noun,kiều hối,It also has reduced remittances from people working abroad .,Nó cũng làm giảm lượng kiều hối của những người đang công tác ở nước ngoài .,A payment to a remote recipient.
vociferous,adjective,om sòm,"There was a conference, and the incredible evidence of a vociferous eye- witness.",Có một cuộc thảo luận và bằng chứng đáng kinh ngạc của một nhân chứng om sòm mắt.,Making or characterized by a noisy outcry; clamorous.
akimbo,adjective,chống nạnh,"The suit of clothes, now all unbuttoned and hanging loosely upon its unseen supports, stood up, arms akimbo .","Phù hợp với quần áo, bây giờ tất cả các mở nút khuy áo và treo một cách lỏng lẻo khi hỗ trợ vô hình của nó, đứng lên, cánh tay chống nạnh .","Into, in, or of the position where the arms are akimbo."
intonation,noun,ngữ điệu,The Vicar's voice answered with a curious jerking intonation :,Tiếng nói của vị Đại Diện đã trả lời với một ngữ điệu jerking tò mò:,The act of sounding the tones of the musical scale.
obliquely,adverb,chéo,"The subclass is followed by a one-to-three-digit ""group"" number, an oblique stroke and a number of at least two digits representing a ""main group"" or ""subgroup"".","Sau đó là từ 1 đến 3 chữ số thể hiện ""hạng mục phụ"", rồi tiếp đến dấu gạch chéo và một số ít nhất là hai chữ số đại diện cho một ""nhóm chính"" hay ""nhóm phụ"".",in an oblique manner; sideways
indecorous,adjective,bất lịch s,"Sorry to be indecorous , but you were both solidly unconscious when I pulled you from the wedding mayhem.","Thông cảm vì hơi đường đột, cơ mà hai người bất tỉnh nhân sự khi tôi mang hai người ra khỏi cái lễ cưới thảm hại đó.","improper, immodest or indecent"
ligature,verb,dây buộc,"The earliest published report of candiru attacking a human host comes from German biologist C. F. P. von Martius in 1829, who never actually observed it, but rather was told about it by the native people of the area, including that men would tie a ligature around their penis while going into the river to prevent this from happening.","Báo cáo công bố sớm nhất về candiru tấn công vật chủ là người đến từ nhà sinh vật học Đức C. F. P. von Martius năm 1829, người chưa bao giờ thực sự quan sát nó, mà thay vì thế là được các thổ dân của khu vực kể cho biết, bao gồm cả những người đàn ông có dải dây buộc xung quanh dương vật trong khi đi xuống sông để ngăn ngừa xảy ra các cuộc tấn công.",(uncountable) The act of tying or binding something.
yokel,noun,người nông thôn,Endure these country yokels a bit longer.,Đành chịu đựng bọn nữ tỳ quê mùa vậy.,(pejorative) An unsophisticated person.
refract,verb,khúc xạ,In this work d'Alembert theoretically explained refraction .,"Trong tác phẩm, d'Alembert giải thích về mặt lý thuyết hiện tượng khúc xạ .","(intransitive, of light) To change direction as a result of entering a different medium"
sentimentality,noun,tính đa cảm,Neither should warmth and feeling be confused with sentimentality and emotionalism.,Cũng đừng nhầm lẫn sự nhiệt thành và tình cảm với tính đa cảm hay sự cảm động thái quá.,An act of being sentimental.
forego,verb,đi trước,"In order to lower and raise the shields quickly, we'll forego the tractor beam.","Để hạ và nâng khiên chắn lên một cách nhanh nhất có thể, ta phải đi trước chùm tia dẫn đường và điều khiển tầu bằng tay.","To precede, to go before."
lout,verb,người thô lỗ,Who's this lout ?,Thằng láo này là ai ?,"Troublemaker, often violent."
ken,verb,biết,But I ken now ye're telling the truth.,Nhưng giờ tôi biết là cô đã nói sự thật.,Knowledge or perception.
